id,season_id,player_id,team_id,team_name,discord_id,first_name,last_name,position,pass_yds,pass_tds,rush_yds,rush_tds,rec_yds,rec_tds,sacks,def_ints,total_tackles,tackle_solo,tackle_assist,updated_at,pass_att,pass_comp,rush_att,rec_rec,def_fumbles_rec,forced_fumbles,tackles_for_loss,def_tds_scored,pass_ints,times_sacked,fumbles,fg_made,fg_att,fg_long,xp_made,xp_att,punt_att,punt_yds,punt_long,punt_in_20,punt_touchbacks,kr_att,kr_yds,kr_tds,pr_att,pr_yds,pr_tds,pass_longest,pass_pts,pass_yds_per_att,pass_yds_per_game,passer_rating,pass_comp_pct,rush_20_plus_yds,rush_broken_tackles,rush_longest,rush_pts,rush_to_pct,rush_yds_after_contact,rush_yds_per_att,rush_yds_per_game,rec_drops,rec_longest,rec_pts,rec_to_pct,rec_yac_per_catch,rec_yds_after_catch,rec_yds_per_catch,rec_yds_per_game,rec_catch_pct,def_catch_allowed,def_deflections,def_int_return_yds,def_pts,def_safeties,fg_50_plus_att,fg_50_plus_made,fg_comp_pct,kick_pts,kickoff_att,kickoff_tbs,xp_comp_pct,punt_net_yds,punt_net_yds_per_att,punts_blocked
113861,15,553386904,775553037,Washington Commanders,954239175400488990,,,,0,0,0,0,0,0,0,0,0,0,0,2026-05-20 17:36:31.295101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113870,15,553387939,775553024,San Francisco Niners,,,,,0,0,0,0,29,0,0,0,0,0,0,2026-05-20 17:36:31.327527,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3.5,14,7.25,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113901,15,553387117,775553055,New Orleans Saints,,Hunter,Henry,TE,0,0,0,0,32,0,0,0,0,0,0,2026-05-20 17:36:31.422725,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,2.66667,8,10.6667,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113911,15,553388099,775553038,Dallas Cowboys,1037174918896439327,Alec,Pierce,WR,0,0,0,0,95,1,0,0,0,0,0,2026-05-20 17:36:31.455319,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,13,52,23.75,95,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113937,15,553387750,775553025,Chicago Bears,1477612223663706185,Terry,McLaurin,WR,0,0,0,0,97,1,0,0,0,0,0,2026-05-20 17:36:31.55414,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,2.5,20,12.125,97,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113949,15,553386642,775553049,Green Bay Pack,1265890423986192416,Stefon,Diggs,WR,0,0,0,0,66,0,0,0,0,0,0,2026-05-20 17:36:31.58767,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,3.33333,20,11,66,85.7143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113962,15,553387140,775553052,Las Vegas Raiders,,Jayden,Higgins,WR,0,0,0,0,38,0,0,0,0,0,0,2026-05-20 17:36:31.622292,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,3,9,12.6667,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113903,15,553388464,775553055,New Orleans Saints,,JuJu,Smith-Schuster,WR,0,0,0,0,24,1,0,0,0,0,0,2026-05-20 17:36:31.429474,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3.5,7,12,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113912,15,553386814,775553038,Dallas Cowboys,1037174918896439327,Ryan,Flournoy,WR,0,0,0,0,34,0,0,0,0,0,0,2026-05-20 17:36:31.460158,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,2,4,17,34,66.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113931,15,553388693,775553029,Cleveland Browns,633137901558824960,Tre,Tucker,WR,0,0,0,0,37,0,0,0,0,0,0,2026-05-20 17:36:31.523561,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,2.5,5,18.5,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113938,15,553387980,775553025,Chicago Bears,1477612223663706185,Chigoziem,Okonkwo,TE,0,0,0,0,28,1,0,0,0,0,0,2026-05-20 17:36:31.554966,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,2,14,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113948,15,553387341,775553049,Green Bay Pack,1265890423986192416,Diontae,Johnson,WR,0,0,0,0,52,1,0,0,0,0,0,2026-05-20 17:36:31.586351,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,12.3333,37,17.3333,52,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113968,15,553387183,775553039,Miami Phins,498875162851147786,Austin,Hooper,TE,0,0,0,0,53,0,0,0,0,0,0,2026-05-20 17:36:31.653233,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3.5,21,8.83333,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113978,15,553386772,775553051,New England Pats,,Harold,Fannin Jr,TE,0,0,0,0,35,0,0,0,0,0,0,2026-05-20 17:36:31.685825,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3.66667,11,11.6667,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113987,15,553387601,775553047,Detroit Lions,1422323774224732280,Drake,London,WR,0,0,0,0,43,1,0,0,0,0,0,2026-05-20 17:36:31.717204,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,2,6,14.3333,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113997,15,553386321,775553056,Seattle Seahawks,,,,,0,0,0,0,5,0,0,0,0,0,0,2026-05-20 17:36:31.749483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,2,5,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114017,15,553387532,775553030,Tampa Bay Bucs,,Sam,LaPorta,TE,0,0,0,0,29,0,0,0,0,0,0,2026-05-20 17:36:31.81498,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2.33333,7,9.66667,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114027,15,553388377,775553028,Denver Broncos,1219706528794152960,De'Zhaun,Stribling,WR,0,0,0,0,21,0,0,0,0,0,0,2026-05-20 17:36:31.848643,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,6,7,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114056,15,553387133,775553043,New York G-Men,792819168461324290,Ronnie,Hickman,FS,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.530641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114066,15,553386706,775553024,San Francisco Niners,,Tremaine,Edmunds,WILL,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:32.5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114076,15,553387172,775553036,Indianapolis Colts,,Jevon,Holland,FS,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:32.592531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114083,15,553386733,775553036,Indianapolis Colts,,Christian,Elliss,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.62409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114092,15,553388614,775553046,New York Jets,,Drake,Thomas,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.658265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114102,15,553386665,775553058,Houston Texans,1361823949847007294,Rasul,Douglas,CB,0,0,0,0,0,0,0,1,3,0,0,2026-05-20 17:36:32.705075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
114111,15,553387182,775553058,Houston Texans,1361823949847007294,Malik,Hooker,FS,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.735807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114121,15,553388087,775553027,Buffalo Bills,,Clark,Phillips III,CB,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.767464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113920,15,553388418,775553035,Kansas City Chiefs,,Darius,Slayton,WR,0,0,0,0,20,0,0,0,0,0,0,2026-05-20 17:36:31.488237,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2.33333,7,6.66667,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113929,15,553389198,775553026,Cincinnati Bengals,1240155951571533924,Jeff,Caldwell,WR,0,0,0,0,78,1,0,0,0,0,0,2026-05-20 17:36:31.521617,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,3,18,13,78,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113943,15,553387581,775553025,Chicago Bears,1477612223663706185,Isaiah,Likely,TE,0,0,0,0,15,0,0,0,0,0,0,2026-05-20 17:36:31.557823,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,10,7.5,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113963,15,553389241,775553052,Las Vegas Raiders,,Max,Bredeson,FB,0,0,0,0,6,0,0,0,0,0,0,2026-05-20 17:36:31.623074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,6,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113971,15,553388892,775553060,Minnesota Vikes,1143701948915273839,Kyle,Williams,WR,0,0,0,0,49,0,0,0,0,0,0,2026-05-20 17:36:31.655547,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3.75,15,12.25,49,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113983,15,553388862,775553051,New England Pats,,Dontayvion,Wicks,WR,0,0,0,0,31,0,0,0,0,0,0,2026-05-20 17:36:31.688658,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,2.5,5,15.5,31,66.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113994,15,553387360,775553053,Los Angeles Rams,,,,,0,0,0,0,28,0,0,0,0,0,0,2026-05-20 17:36:31.720706,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2.5,10,7,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114044,15,553388213,775553037,Washington Commanders,954239175400488990,,,,0,0,0,0,67,1,0,0,0,0,0,2026-05-20 17:36:31.892561,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,0,11,22,33.5,67,66.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114049,15,553387379,775553043,New York G-Men,792819168461324290,Brandon,Jones,FS,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.510315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114065,15,553387371,775553024,San Francisco Niners,,Ernest,Jones IV,MIKE,0,0,0,0,0,0,0,0,6,0,0,2026-05-20 17:36:32.557182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114074,15,553386977,775553036,Indianapolis Colts,,Dre,Greenlaw,MIKE,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.591669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114085,15,553387603,775553036,Indianapolis Colts,,David,Long Jr,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.625368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114095,15,553388909,775553046,New York Jets,,Tyleik,Williams,DT,0,0,0,0,0,0,1,0,3,0,0,2026-05-20 17:36:32.660058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114105,15,553388153,775553058,Houston Texans,1361823949847007294,Patrick,Queen,MIKE,0,0,0,0,0,0,0,1,3,0,0,2026-05-20 17:36:32.707494,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
114115,15,553387218,775553027,Buffalo Bills,,Marlon,Humphrey,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.739266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114125,15,553386892,775553050,Carolina Panthers,,Rashan,Gary,LEDGE,0,0,0,0,0,0,1,0,3,0,0,2026-05-20 17:36:32.7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114135,15,553387458,775553050,Carolina Panthers,,Eric,Kendricks,MIKE,0,0,0,0,0,0,0,0,5,0,0,2026-05-20 17:36:32.803848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114145,15,553388958,775553055,New Orleans Saints,,Julius,Wood,SS,0,0,0,0,0,0,0,1,3,0,0,2026-05-20 17:36:32.835498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
114155,15,553386213,775553040,Philadelphia Eagles,,Reed,Blankenship,FS,0,0,0,0,0,0,0,0,4,0,0,2026-05-20 17:36:32.867285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113933,15,553388975,775553026,Cincinnati Bengals,1240155951571533924,Xavier,Worthy,WR,0,0,0,0,25,0,0,0,0,0,0,2026-05-20 17:36:31.524552,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,4,12.5,25,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113942,15,553389356,775553025,Chicago Bears,1477612223663706185,Don,Julio,WR,0,0,0,0,27,0,0,0,0,0,0,2026-05-20 17:36:31.557135,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,6,13.5,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113952,15,553387492,775553031,Arizona Cardinals,,Dawson,Knox,TE,0,0,0,0,36,0,0,0,0,0,0,2026-05-20 17:36:31.589219,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2.33333,7,12,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113960,15,553386140,775553052,Las Vegas Raiders,,Gavin,Bartholomew,TE,0,0,0,0,12,0,0,0,0,0,0,2026-05-20 17:36:31.621215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,4,12,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113970,15,553388490,775553060,Minnesota Vikes,1143701948915273839,Amon-Ra,St. Brown,WR,0,0,0,0,53,0,0,0,0,0,0,2026-05-20 17:36:31.654232,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2.4,12,10.6,53,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113979,15,553387811,775553051,New England Pats,,Marvin,Mims Jr,WR,0,0,0,0,29,0,0,0,0,0,0,2026-05-20 17:36:31.685465,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,3.5,7,14.5,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114010,15,553387139,775553057,Pittsburgh Steelers,1037925434123358258,Elijah,Higgins,TE,0,0,0,0,6,0,0,0,0,0,0,2026-05-20 17:36:31.783939,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,6,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114022,15,553386164,775553030,Tampa Bay Bucs,,Jack,Bech,WR,0,0,0,0,31,1,0,0,0,0,0,2026-05-20 17:36:31.816675,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,2.5,5,15.5,31,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114045,15,553388589,775553043,New York G-Men,792819168461324290,Cam,Taylor-Britt,CB,0,0,0,0,0,0,0,1,1,0,0,2026-05-20 17:36:32.420377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0
114052,15,553386320,775553043,New York G-Men,792819168461324290,Montaric,Brown,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.515659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114058,15,553387347,775553024,San Francisco Niners,,Jaylon,Johnson,CB,0,0,0,0,0,0,0,0,6,0,0,2026-05-20 17:36:32.553409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114068,15,553386882,775553024,San Francisco Niners,,Sonny,Styles,MIKE,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.587973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114078,15,553387874,775553036,Indianapolis Colts,,Andrew,Mukuba,SS,0,0,0,0,0,0,0,0,7,0,0,2026-05-20 17:36:32.620552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
114087,15,553387839,775553046,New York Jets,,Kenny,Moore II,CB,0,0,0,0,0,0,0,0,2,0,0,2026-05-20 17:36:32.654174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114099,15,553387065,775553046,New York Jets,,Malik,Harrison,MIKE,0,0,0,0,0,0,0,0,3,0,0,2026-05-20 17:36:32.687322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114109,15,553388238,775553058,Houston Texans,1361823949847007294,Amik,Robertson,CB,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.72081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114119,15,553388878,775553027,Buffalo Bills,,Dorian,Williams,WILL,0,0,0,0,0,0,0,0,1,0,0,2026-05-20 17:36:32.752327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
114129,15,553388868,775553050,Carolina Panthers,,Christian,Wilkins,DT,0,0,0,0,0,0,1,0,2,0,0,2026-05-20 17:36:32.783766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114139,15,553386513,775553055,New Orleans Saints,,Jonathon,Cooper,LEDGE,0,0,0,0,0,0,2,0,6,0,0,2026-05-20 17:36:32.814709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
